"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_frequency"	"Answer.familiarization_cond"	"Answer.level"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.manip_check_foil"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.scale_and_levels_condition"	"Answer.familiarization_present_in_study"	"Answer.top_question_order"	"Answer.middle_question_order"	"Answer.bottom_question_order"	"Answer.image_version"	"Answer.hand_position"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"32AT8R96GL9WNF6F0A4GZ42E2V6USE"	"A3B2LENQDJ4G4P"	"Approved"	"Wed Aug 06 04:58:45 PDT 2014"	"Tue Aug 05 12:17:19 PDT 2014"	"Tue Aug 05 12:18:45 PDT 2014"	"Wed Aug 06 05:01:24 PDT 2014"	""	""	""	""	"""friend"""	"""hat"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Correlating a word to an image"""	"""None"""	"""26"""	"""m"""	"8"	"0"	"2"	"0"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"38JBBYETQOAWWY7IK9TTXJ052R94E0"	"A2CR879QNKLWCS"	"Approved"	"Wed Aug 06 04:58:58 PDT 2014"	"Tue Aug 05 12:17:26 PDT 2014"	"Tue Aug 05 12:18:58 PDT 2014"	"Wed Aug 06 05:01:24 PDT 2014"	""	""	""	""	"""boat"""	"""motor"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob and a boat"""	"""Thank you for the survey!"""	"""48"""	"""M"""	"11"	"0"	"0"	"1"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"36TFCYNS44AZEAMUUL34FXUGN26XHO"	"A1OU9O4WETRJBL"	"Approved"	"Wed Aug 06 04:59:00 PDT 2014"	"Tue Aug 05 12:18:27 PDT 2014"	"Tue Aug 05 12:19:00 PDT 2014"	"Wed Aug 06 05:01:24 PDT 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Which sundae bob was talking about"""	"""No"""	"""31"""	"""m"""	"12"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"39O5D9O87TSWH440O4IFXQ8W3F0C3U"	"A1DRKPXEYS2POK"	"Approved"	"Wed Aug 06 04:59:04 PDT 2014"	"Tue Aug 05 12:17:04 PDT 2014"	"Tue Aug 05 12:19:04 PDT 2014"	"Wed Aug 06 05:01:24 PDT 2014"	""	""	""	""	"""boat"""	"""cabin"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor3"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob who liked to sail and could only communicate in one word and i had to figure out through the drawings the meaning of that one word."""	""""""	"""28"""	"""f"""	"12"	"0"	"2"	"0"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3ATTHHXXWAOZA5XE03LPF9VVNFLXIH"	"A3MHWURY71L1Y9"	"Approved"	"Wed Aug 06 04:59:07 PDT 2014"	"Tue Aug 05 12:18:28 PDT 2014"	"Tue Aug 05 12:19:07 PDT 2014"	"Wed Aug 06 05:01:25 PDT 2014"	""	""	""	""	"""friend"""	"""glasses"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""bob choosing his friend with glasses, so i chose only glasses!"""	"""fun!"""	"""24"""	"""f"""	"16"	"0"	"0"	"1"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3WJEQKOXA82CEMTNHM85323B5S1A1Y"	"A2MMSBEMOHV0S"	"Approved"	"Wed Aug 06 04:59:10 PDT 2014"	"Tue Aug 05 12:17:31 PDT 2014"	"Tue Aug 05 12:19:10 PDT 2014"	"Wed Aug 06 05:01:25 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob likes Pizza and can only say \""mushrooms\"" which pizza represents that best?"""	"""No, but that was a fun survey."""	"""27"""	"""m"""	"11"	"0"	"0"	"1"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LQ8PUHQFLS2OFXZVZ33CN71ZP2HI8"	"A3IC9RKBB00SFS"	"Approved"	"Wed Aug 06 04:59:17 PDT 2014"	"Tue Aug 05 12:18:04 PDT 2014"	"Tue Aug 05 12:19:17 PDT 2014"	"Wed Aug 06 05:01:25 PDT 2014"	""	""	""	""	"""friend"""	"""glasses"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Identifying his friend"""	""""""	"""23"""	"""m"""	"16"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3RJSC4XJ10UF1RWOQ7DOHM4F8MV05G"	"AET0OKGSX6V4F"	"Approved"	"Wed Aug 06 04:59:17 PDT 2014"	"Tue Aug 05 12:18:41 PDT 2014"	"Tue Aug 05 12:19:17 PDT 2014"	"Wed Aug 06 05:01:25 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Pizza"""	""""""	"""28"""	"""m"""	"20"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3Y54SXRO1LLX2FJUPA9699Y04EKUT3"	"A5L6EWPGSPQED"	"Approved"	"Wed Aug 06 04:59:23 PDT 2014"	"Tue Aug 05 12:17:49 PDT 2014"	"Tue Aug 05 12:19:23 PDT 2014"	"Wed Aug 06 05:01:25 PDT 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Sundaes"""	""""""	""""""	""""""	"11"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3KXIR214I4G41IV2RPYSVIRG5OJ24W"	"A1BPHW0KCTG34P"	"Approved"	"Wed Aug 06 04:59:26 PDT 2014"	"Tue Aug 05 12:18:44 PDT 2014"	"Tue Aug 05 12:19:26 PDT 2014"	"Wed Aug 06 05:01:25 PDT 2014"	""	""	""	""	"""sundae"""	"""whipped cream"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Perception based on a small word statement"""	"""No additional comments"""	"""28"""	"""m"""	"19"	"0"	"2"	"0"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"32SVAV9L3F98OP724QMORVI83CFA3Q"	"AFCFPR8RRW45X"	"Approved"	"Wed Aug 06 04:59:27 PDT 2014"	"Tue Aug 05 12:18:05 PDT 2014"	"Tue Aug 05 12:19:27 PDT 2014"	"Wed Aug 06 05:01:25 PDT 2014"	""	""	""	""	"""pizza"""	"""olives"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""FALSE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""pizza"""	"""no"""	"""40"""	"""m"""	"9"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3483FV8BEEJIG5ZGADR7SGBU1FP26H"	"A3E7BBR36RF917"	"Approved"	"Wed Aug 06 04:59:30 PDT 2014"	"Tue Aug 05 12:18:59 PDT 2014"	"Tue Aug 05 12:19:30 PDT 2014"	"Wed Aug 06 05:01:26 PDT 2014"	""	""	""	""	"""boat"""	"""flag"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""FALSE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Guessing which boat"""	"""No"""	""""""	"""M"""	"19"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3M0BCWMB8VWAYXEIKOXMR3DBJNUWBD"	"A3HPLIWSXW3XV8"	"Approved"	"Wed Aug 06 04:59:34 PDT 2014"	"Tue Aug 05 12:17:07 PDT 2014"	"Tue Aug 05 12:19:34 PDT 2014"	"Wed Aug 06 05:01:26 PDT 2014"	""	""	""	""	"""snowman"""	"""hat"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Trying to decipher what someone is trying to communicate with you based off of the only one word they can say."""	"""I chose B because that snowman had no other accessories on (i.e. scarf, belt)."""	"""38"""	"""f"""	"16"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3U0SRXB7CD57RAMTOKSPVZ5O8XTRNU"	"A231ZXYHPSNUJQ"	"Approved"	"Wed Aug 06 04:59:54 PDT 2014"	"Tue Aug 05 12:18:57 PDT 2014"	"Tue Aug 05 12:19:54 PDT 2014"	"Wed Aug 06 05:01:26 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Communication"""	""""""	"""32"""	"""Female"""	"19"	"0"	"1"	"0"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3ZSY5X72NXBP9VM5PZS2AO5TY7YRO9"	"ARR1VG3SV6BLW"	"Approved"	"Wed Aug 06 04:59:55 PDT 2014"	"Tue Aug 05 12:19:18 PDT 2014"	"Tue Aug 05 12:19:55 PDT 2014"	"Wed Aug 06 05:01:26 PDT 2014"	""	""	""	""	"""friend"""	"""hat"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Figuring out what bob is saying"""	""""""	"""20"""	"""female"""	"20"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"39GAF6DQWR0W6AWLSHZ1ZPHOQ22V1K"	"AMVBZXM810ZMA"	"Approved"	"Wed Aug 06 04:59:56 PDT 2014"	"Tue Aug 05 12:19:23 PDT 2014"	"Tue Aug 05 12:19:56 PDT 2014"	"Wed Aug 06 05:01:26 PDT 2014"	""	""	""	""	"""friend"""	"""hat"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Which person is Bob most likely to visit."""	""""""	"""31"""	"""male"""	"12"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3URFVVM165ITORSTV2YOVXZHPA6UZJ"	"ABAN0RTZ10JRZ"	"Approved"	"Wed Aug 06 05:00:00 PDT 2014"	"Tue Aug 05 12:19:02 PDT 2014"	"Tue Aug 05 12:20:00 PDT 2014"	"Wed Aug 06 05:01:26 PDT 2014"	""	""	""	""	"""snowman"""	"""belt"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""communication and understanding"""	""""""	"""28"""	"""f"""	"16"	"0"	"2"	"0"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"384PI804XS1G7TUZ23QWAXE7M62S09"	"A1QMSDPJMMIO0T"	"Approved"	"Wed Aug 06 05:00:02 PDT 2014"	"Tue Aug 05 12:19:16 PDT 2014"	"Tue Aug 05 12:20:02 PDT 2014"	"Wed Aug 06 05:01:26 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""decisions"""	"""interesting survey"""	"""32"""	"""m"""	"11"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"32Z9ZLUT1LKCK182TUG8WK3NBY1HO3"	"A3HQXCWOIQKT4F"	"Approved"	"Wed Aug 06 05:00:27 PDT 2014"	"Tue Aug 05 12:19:26 PDT 2014"	"Tue Aug 05 12:20:27 PDT 2014"	"Wed Aug 06 05:01:27 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""presents"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor3"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""which tree we think bob means"""	"""none"""	"""25"""	"""m"""	"20"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3B3WTRP3DB25YO1E8KUJCQ2WRGX29S"	"A3ONYHTF4P9H6U"	"Approved"	"Wed Aug 06 05:00:37 PDT 2014"	"Tue Aug 05 12:19:35 PDT 2014"	"Tue Aug 05 12:20:37 PDT 2014"	"Wed Aug 06 05:01:27 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Communication"""	""""""	"""30"""	"""m"""	"8"	"0"	"1"	"0"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"37Q970SNZE8GEIFHYMUWO2XHRY8S1C"	"A2K22KOFTBQIMC"	"Approved"	"Wed Aug 06 05:00:41 PDT 2014"	"Tue Aug 05 12:19:56 PDT 2014"	"Tue Aug 05 12:20:41 PDT 2014"	"Wed Aug 06 05:01:27 PDT 2014"	""	""	""	""	"""sundae"""	"""chocolate"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob and his sundaes"""	""""""	"""23"""	"""f"""	"12"	"0"	"2"	"1"	"0"	"""5"""	"-1"
